Ticket #,Pay Station,Stall #,License Plate,Purchased Date,Expiry Date,Payment Type,Trans Type,Coupon Code,Excess Payment,Change Issued,Refund Ticket,Total Collections,Revenue,Rate Name,Location Name
768475660,"=""Honkmobile""",,"=""RL164H""",04/02/2026 13:03:53 PDT,04/02/2026 15:18:00 PDT,CC (External),Regular,N/A,$0.00,$0.00,$0.00,$4.50,$4.50,Third Party,Zone 5
768476300,"=""Honkmobile""",,"=""CKW8880""",04/02/2026 13:04:32 PDT,04/02/2026 15:19:00 PDT,CC (External),Regular,N/A,$0.00,$0.00,$0.00,$4.50,$4.50,Third Party,Zone 5
00038799,"=""UNC Mackay""",,"=""WF060A""",04/02/2026 13:04:51 PDT,04/02/2026 15:04:51 PDT,CC (External),Regular,N/A,$0.00,$0.00,$0.00,$4.50,$4.50,Third Party,Zone 5
768477010,"=""Honkmobile""",,"=""XC245L""",04/02/2026 13:05:35 PDT,04/02/2026 16:05:00 PDT,CC (External),Regular,N/A,$0.00,$0.00,$0.00,$8.00,$8.00,Third Party,Zone 6
768345750,"=""Honkmobile""",,"=""A116KU""",04/02/2026 13:06:01 PDT,04/02/2026 15:06:00 PDT,CC (External),Regular,N/A,$0.00,$0.00,$0.00,$4.50,$4.50,Third Party,Zone 3
768364340,"=""Honkmobile""",,"=""TB816E""",04/02/2026 13:06:01 PDT,04/02/2026 15:06:00 PDT,CC (External),Regular,N/A,$0.00,$0.00,$0.00,$4.50,$4.50,Third Party,Zone 10
768345250,"=""Honkmobile""",,"=""CRW0305""",04/02/2026 13:06:01 PDT,04/02/2026 15:06:00 PDT,CC (External),Regular,N/A,$0.00,$0.00,$0.00,$4.50,$4.50,Third Party,Zone 5
768477630,"=""Honkmobile""",,"=""WC045D""",04/02/2026 13:06:24 PDT,04/02/2026 16:06:00 PDT,CC (External),Regular,N/A,$0.00,$0.00,$0.00,$8.00,$8.00,Third Party,Zone 9
768477760,"=""Honkmobile""",,"=""MR7817""",04/02/2026 13:06:31 PDT,04/02/2026 15:21:00 PDT,CC (External),Regular,N/A,$0.00,$0.00,$0.00,$4.50,$4.50,Third Party,Zone 3
00038800,"=""UNC Mackay""",,"=""A501DR""",04/02/2026 13:06:50 PDT,04/02/2026 16:06:50 PDT,CC (External),Regular,N/A,$0.00,$0.00,$0.00,$7.00,$7.00,Third Party,Zone 2
768450930,"=""Honkmobile""",,"=""RS575F""",04/02/2026 13:07:01 PDT,04/02/2026 14:07:00 PDT,CC (External),Regular,N/A,$0.00,$0.00,$0.00,$2.50,$2.50,Third Party,Zone 5
00038801,"=""UNC Mackay""",,"=""XW833R""",04/02/2026 13:08:31 PDT,04/02/2026 16:08:31 PDT,CC (External),Regular,N/A,$0.00,$0.00,$0.00,$6.00,$6.00,Third Party,Zone 1
768479600,"=""Honkmobile""",,"=""LP877G""",04/02/2026 13:08:39 PDT,04/03/2026 00:00:00 PDT,CC (External),Regular,N/A,$0.00,$0.00,$0.00,$10.00,$10.00,Third Party,Zone 6
768349140,"=""Honkmobile""",,"=""MX620B""",04/02/2026 13:09:01 PDT,04/02/2026 15:09:00 PDT,CC (External),Regular,N/A,$0.00,$0.00,$0.00,$4.50,$4.50,Third Party,Zone 5
768479560,"=""Honkmobile""",,"=""SP961S""",04/02/2026 13:10:00 PDT,04/03/2026 00:00:00 PDT,CC (External),Regular,N/A,$0.00,$0.00,$0.00,$10.00,$10.00,Third Party,Zone 6
00038802,"=""UNC Mackay""",,"=""VH316W""",04/02/2026 13:10:07 PDT,04/02/2026 14:10:07 PDT,CC (External),Regular,N/A,$0.00,$0.00,$0.00,$2.50,$2.50,Third Party,Zone 10
00038803,"=""UNC Mackay""",,"=""BEARFSH""",04/02/2026 13:10:17 PDT,04/02/2026 16:10:17 PDT,CC (External),Regular,N/A,$0.00,$0.00,$0.00,$8.00,$8.00,Third Party,Zone 4
768480260,"=""Honkmobile""",,"=""WF340T""",04/02/2026 13:10:41 PDT,04/02/2026 13:39:00 PDT,CC (External),Regular,N/A,$0.00,$0.00,$0.00,$1.50,$1.50,Third Party,Zone 5
768352120,"=""Honkmobile""",,"=""JM741C""",04/02/2026 13:11:01 PDT,04/02/2026 15:11:00 PDT,CC (External),Regular,N/A,$0.00,$0.00,$0.00,$4.50,$4.50,Third Party,Zone 5
768482550,"=""Honkmobile""",,"=""XG787X""",04/02/2026 13:12:46 PDT,04/02/2026 13:27:00 PDT,CC (External),Regular,N/A,$0.00,$0.00,$0.00,$0.00,$0.00,Third Party,Zone 10
768472350,"=""Honkmobile""",,"=""VF676K""",04/02/2026 13:13:01 PDT,04/02/2026 14:13:00 PDT,CC (External),Regular,N/A,$0.00,$0.00,$0.00,$2.50,$2.50,Third Party,Zone 10
768355100,"=""Honkmobile""",,"=""WN9099""",04/02/2026 13:13:01 PDT,04/02/2026 15:13:00 PDT,CC (External),Regular,N/A,$0.00,$0.00,$0.00,$4.50,$4.50,Third Party,Zone 5
768483120,"=""Honkmobile""",,"=""LK201H""",04/02/2026 13:13:31 PDT,04/02/2026 16:13:00 PDT,CC (External),Regular,N/A,$0.00,$0.00,$0.00,$8.00,$8.00,Third Party,Zone 4
00038804,"=""UNC Mackay""",,"=""NC336B""",04/02/2026 13:13:37 PDT,04/02/2026 23:59:13 PDT,CC (External),Regular,N/A,$0.00,$0.00,$0.00,$8.00,$8.00,Third Party,Zone 1
768483640,"=""Honkmobile""",,"=""NV671T""",04/02/2026 13:14:20 PDT,04/03/2026 00:00:00 PDT,CC (External),Regular,N/A,$0.00,$0.00,$0.00,$8.00,$8.00,Third Party,Zone 1
768483770,"=""Honkmobile""",,"=""CNJ8928""",04/02/2026 13:14:33 PDT,04/02/2026 15:14:00 PDT,CC (External),Regular,N/A,$0.00,$0.00,$0.00,$4.50,$4.50,Third Party,Zone 10
00038805,"=""UNC Mackay""",,"=""KFC769""",04/02/2026 13:15:34 PDT,04/02/2026 15:15:34 PDT,CC (External),Regular,N/A,$0.00,$0.00,$0.00,$4.50,$4.50,Third Party,Zone 10
768478650,"=""Honkmobile""",,"=""WN899N""",04/02/2026 13:17:01 PDT,04/02/2026 14:17:00 PDT,CC (External),Regular,N/A,$0.00,$0.00,$0.00,$2.50,$2.50,Third Party,Zone 3
768485540,"=""Honkmobile""",,"=""MG835L""",04/02/2026 13:17:29 PDT,04/02/2026 15:32:00 PDT,CC (External),Regular,N/A,$0.00,$0.00,$0.00,$4.50,$4.50,Third Party,Zone 10
768486150,"=""Honkmobile""",,"=""RD154X""",04/02/2026 13:18:15 PDT,04/02/2026 15:33:00 PDT,CC (External),Regular,N/A,$0.00,$0.00,$0.00,$4.50,$4.50,Third Party,Zone 10
768486790,"=""Honkmobile""",,"=""SA697P""",04/02/2026 13:19:00 PDT,04/02/2026 15:34:00 PDT,CC (External),Regular,N/A,$0.00,$0.00,$0.00,$4.50,$4.50,Third Party,Zone 3
768487770,"=""Honkmobile""",,"=""TV847C""",04/02/2026 13:20:34 PDT,04/03/2026 00:00:00 PDT,CC (External),Regular,N/A,$0.00,$0.00,$0.00,$10.00,$10.00,Third Party,Zone 4
768487820,"=""Honkmobile""",,"=""KGK400""",04/02/2026 13:20:41 PDT,04/02/2026 16:20:00 PDT,CC (External),Regular,N/A,$0.00,$0.00,$0.00,$8.00,$8.00,Third Party,Zone 4
768488160,"=""Honkmobile""",,"=""007KGN""",04/02/2026 13:21:04 PDT,04/02/2026 16:21:00 PDT,CC (External),Regular,N/A,$0.00,$0.00,$0.00,$8.00,$8.00,Third Party,Zone 7
768488680,"=""Honkmobile""",,"=""TJ581F""",04/02/2026 13:21:44 PDT,04/02/2026 16:21:00 PDT,CC (External),Regular,N/A,$0.00,$0.00,$0.00,$4.50,$4.50,Third Party,Zone 12
768490000,"=""Honkmobile""",,"=""A170FZ""",04/02/2026 13:23:33 PDT,04/03/2026 00:00:00 PDT,CC (External),Regular,N/A,$0.00,$0.00,$0.00,$10.00,$10.00,Third Party,Zone 7
768489220,"=""Honkmobile""",,"=""RV728R""",04/02/2026 13:23:40 PDT,04/02/2026 13:52:00 PDT,CC (External),Regular,N/A,$0.00,$0.00,$0.00,$1.50,$1.50,Third Party,Zone 5
52931250,"=""OffStreet""",,"=""9217KN""",04/02/2026 13:24:00 PDT,04/02/2026 23:59:00 PDT,CC (External),Regular,N/A,$0.00,$0.00,$0.00,$0.00,$0.00,OFFSTREET-GR,Zone 6
52931265,"=""OffStreet""",,"=""9217KN""",04/02/2026 13:24:00 PDT,04/02/2026 23:59:00 PDT,CC (External),Regular,N/A,$0.00,$0.00,$0.00,$0.00,$0.00,OFFSTREET-GR,Zone 2
52931253,"=""OffStreet""",,"=""9217KN""",04/02/2026 13:24:00 PDT,04/02/2026 23:59:00 PDT,CC (External),Regular,N/A,$0.00,$0.00,$0.00,$0.00,$0.00,OFFSTREET-GR,Zone 4
52931256,"=""OffStreet""",,"=""9217KN""",04/02/2026 13:24:00 PDT,04/02/2026 23:59:00 PDT,CC (External),Regular,N/A,$0.00,$0.00,$0.00,$0.00,$0.00,OFFSTREET-GR,Zone 1
52931259,"=""OffStreet""",,"=""9217KN""",04/02/2026 13:24:00 PDT,04/02/2026 23:59:00 PDT,CC (External),Regular,N/A,$0.00,$0.00,$0.00,$0.00,$0.00,OFFSTREET-GR,Zone 11
52931269,"=""OffStreet""",,"=""9217KN""",04/02/2026 13:24:00 PDT,04/02/2026 23:59:00 PDT,CC (External),Regular,N/A,$0.00,$0.00,$0.00,$0.00,$0.00,OFFSTREET-GR,Zone 9
52931262,"=""OffStreet""",,"=""9217KN""",04/02/2026 13:24:00 PDT,04/02/2026 23:59:00 PDT,CC (External),Regular,N/A,$0.00,$0.00,$0.00,$0.00,$0.00,OFFSTREET-GR,Zone 7
52931271,"=""OffStreet""",,"=""9217KN""",04/02/2026 13:24:00 PDT,04/02/2026 23:59:00 PDT,CC (External),Regular,N/A,$0.00,$0.00,$0.00,$0.00,$0.00,OFFSTREET-GR,Zone 8
52931274,"=""OffStreet""",,"=""9217KN""",04/02/2026 13:24:00 PDT,04/02/2026 23:59:00 PDT,CC (External),Regular,N/A,$0.00,$0.00,$0.00,$0.00,$0.00,OFFSTREET-GR,Zone 12
768490290,"=""Honkmobile""",,"=""XW042S""",04/02/2026 13:24:19 PDT,04/02/2026 16:24:00 PDT,CC (External),Regular,N/A,$0.00,$0.00,$0.00,$6.00,$6.00,Third Party,Zone 1
768491550,"=""Honkmobile""",,"=""XK2193""",04/02/2026 13:25:52 PDT,04/02/2026 16:25:00 PDT,CC (External),Regular,N/A,$0.00,$0.00,$0.00,$8.00,$8.00,Third Party,Zone 9
768491900,"=""Honkmobile""",,"=""CWX7608""",04/02/2026 13:26:18 PDT,04/02/2026 16:26:00 PDT,CC (External),Regular,N/A,$0.00,$0.00,$0.00,$8.00,$8.00,Third Party,Zone 8
768494150,"=""Honkmobile""",,"=""BMR7864""",04/02/2026 13:29:00 PDT,04/02/2026 15:29:00 PDT,CC (External),Regular,N/A,$0.00,$0.00,$0.00,$4.50,$4.50,Third Party,Zone 10
00038806,"=""UNC Mackay""",,"=""VT721J""",04/02/2026 13:30:18 PDT,04/02/2026 23:59:13 PDT,CC (External),Regular,N/A,$0.00,$0.00,$0.00,$8.00,$8.00,Third Party,Zone 1
768495460,"=""Honkmobile""",,"=""RE301L""",04/02/2026 13:30:43 PDT,04/03/2026 00:00:00 PDT,CC (External),Regular,N/A,$0.00,$0.00,$0.00,$10.00,$10.00,Third Party,Zone 6
768496020,"=""Honkmobile""",,"=""RK2240""",04/02/2026 13:31:33 PDT,04/03/2026 00:00:00 PDT,CC (External),Regular,N/A,$0.00,$0.00,$0.00,$8.00,$8.00,Third Party,Zone 1
768496820,"=""Honkmobile""",,"=""SV199J""",04/02/2026 13:32:20 PDT,04/03/2026 00:00:00 PDT,CC (External),Regular,N/A,$0.00,$0.00,$0.00,$8.00,$8.00,Third Party,Zone 1
768497230,"=""Honkmobile""",,"=""CWV7039""",04/02/2026 13:33:26 PDT,04/02/2026 15:48:00 PDT,CC (External),Regular,N/A,$0.00,$0.00,$0.00,$4.50,$4.50,Third Party,Zone 10
768497430,"=""Honkmobile""",,"=""5RBE290""",04/02/2026 13:33:40 PDT,04/03/2026 00:00:00 PDT,CC (External),Regular,N/A,$0.00,$0.00,$0.00,$10.00,$10.00,Third Party,Zone 9
768497890,"=""Honkmobile""",,"=""EE891L""",04/02/2026 13:34:04 PDT,04/03/2026 00:00:00 PDT,CC (External),Regular,N/A,$0.00,$0.00,$0.00,$10.00,$10.00,Third Party,Zone 7
768498180,"=""Honkmobile""",,"=""SD699K""",04/02/2026 13:34:41 PDT,04/03/2026 00:00:00 PDT,CC (External),Regular,N/A,$0.00,$0.00,$0.00,$10.00,$10.00,Third Party,Zone 4
768499160,"=""Honkmobile""",,"=""SX639H""",04/02/2026 13:36:10 PDT,04/02/2026 16:36:00 PDT,CC (External),Regular,N/A,$0.00,$0.00,$0.00,$6.00,$6.00,Third Party,Zone 1
768499690,"=""Honkmobile""",,"=""EB519V""",04/02/2026 13:36:53 PDT,04/02/2026 16:36:00 PDT,CC (External),Regular,N/A,$0.00,$0.00,$0.00,$8.00,$8.00,Third Party,Zone 7
768499890,"=""Honkmobile""",,"=""SX522G""",04/02/2026 13:37:12 PDT,04/02/2026 15:52:00 PDT,CC (External),Regular,N/A,$0.00,$0.00,$0.00,$4.50,$4.50,Third Party,Zone 10
768501390,"=""Honkmobile""",,"=""LG971G""",04/02/2026 13:39:17 PDT,04/03/2026 00:00:00 PDT,CC (External),Regular,N/A,$0.00,$0.00,$0.00,$8.00,$8.00,Third Party,Zone 1
768501420,"=""Honkmobile""",,"=""CJ986T""",04/02/2026 13:39:20 PDT,04/02/2026 16:39:00 PDT,CC (External),Regular,N/A,$0.00,$0.00,$0.00,$8.00,$8.00,Third Party,Zone 4
768501920,"=""Honkmobile""",,"=""XT309R""",04/02/2026 13:40:01 PDT,04/02/2026 14:10:00 PDT,CC (External),Regular,N/A,$0.00,$0.00,$0.00,$1.50,$1.50,Third Party,Zone 5
768502100,"=""Honkmobile""",,"=""WC301C""",04/02/2026 13:40:11 PDT,04/02/2026 16:40:00 PDT,CC (External),Regular,N/A,$0.00,$0.00,$0.00,$8.00,$8.00,Third Party,Zone 7
768502380,"=""Honkmobile""",,"=""CSB1298""",04/02/2026 13:40:43 PDT,04/02/2026 15:55:00 PDT,CC (External),Regular,N/A,$0.00,$0.00,$0.00,$4.50,$4.50,Third Party,Zone 5
768502640,"=""Honkmobile""",,"=""WX835T""",04/02/2026 13:41:05 PDT,04/02/2026 15:56:00 PDT,CC (External),Regular,N/A,$0.00,$0.00,$0.00,$4.50,$4.50,Third Party,Zone 5
768503020,"=""Honkmobile""",,"=""CNB8179""",04/02/2026 13:41:19 PDT,04/03/2026 00:00:00 PDT,CC (External),Regular,N/A,$0.00,$0.00,$0.00,$10.00,$10.00,Third Party,Zone 4
00038807,"=""UNC Mackay""",,"=""A653BK""",04/02/2026 13:41:44 PDT,04/02/2026 15:41:44 PDT,CC (External),Regular,N/A,$0.00,$0.00,$0.00,$4.50,$4.50,Third Party,Zone 10
768503470,"=""Honkmobile""",,"=""SE531M""",04/02/2026 13:42:10 PDT,04/02/2026 14:57:00 PDT,CC (External),Regular,N/A,$0.00,$0.00,$0.00,$2.50,$2.50,Third Party,Zone 5
768504950,"=""Honkmobile""",,"=""XP317A""",04/02/2026 13:43:09 PDT,04/03/2026 00:00:00 PDT,CC (External),Regular,N/A,$0.00,$0.00,$0.00,$7.00,$7.00,Third Party,Zone 12
768504560,"=""Honkmobile""",,"=""TH000X""",04/02/2026 13:43:37 PDT,04/02/2026 16:43:00 PDT,CC (External),Regular,N/A,$0.00,$0.00,$0.00,$6.00,$6.00,Third Party,Zone 1
768504850,"=""Honkmobile""",,"=""WW180X""",04/02/2026 13:43:52 PDT,04/03/2026 00:00:00 PDT,CC (External),Regular,N/A,$0.00,$0.00,$0.00,$7.00,$7.00,Third Party,Zone 12
768504740,"=""Honkmobile""",,"=""DE266T""",04/02/2026 13:43:54 PDT,04/02/2026 16:43:00 PDT,CC (External),Regular,N/A,$0.00,$0.00,$0.00,$8.00,$8.00,Third Party,Zone 7
768504860,"=""Honkmobile""",,"=""855PBL""",04/02/2026 13:44:04 PDT,04/02/2026 16:44:00 PDT,CC (External),Regular,N/A,$0.00,$0.00,$0.00,$8.00,$8.00,Third Party,Zone 4
768505150,"=""Honkmobile""",,"=""TH873W""",04/02/2026 13:44:25 PDT,04/02/2026 14:59:00 PDT,CC (External),Regular,N/A,$0.00,$0.00,$0.00,$2.50,$2.50,Third Party,Zone 10
768505400,"=""Honkmobile""",,"=""RD956L""",04/02/2026 13:44:40 PDT,04/02/2026 14:59:00 PDT,CC (External),Regular,N/A,$0.00,$0.00,$0.00,$2.50,$2.50,Third Party,Zone 5
52935379,"=""OffStreet""",,"=""RT098B""",04/02/2026 13:45:00 PDT,04/02/2026 20:15:00 PDT,CC (External),Regular,N/A,$0.00,$0.00,$0.00,$0.00,$0.00,OFFSTREET-GR,Zone 6
52935390,"=""OffStreet""",,"=""RT098B""",04/02/2026 13:45:00 PDT,04/02/2026 20:15:00 PDT,CC (External),Regular,N/A,$0.00,$0.00,$0.00,$0.00,$0.00,OFFSTREET-GR,Zone 7
52935402,"=""OffStreet""",,"=""RT098B""",04/02/2026 13:45:00 PDT,04/02/2026 20:15:00 PDT,CC (External),Regular,N/A,$0.00,$0.00,$0.00,$0.00,$0.00,OFFSTREET-GR,Zone 12
52935392,"=""OffStreet""",,"=""RT098B""",04/02/2026 13:45:00 PDT,04/02/2026 20:15:00 PDT,CC (External),Regular,N/A,$0.00,$0.00,$0.00,$0.00,$0.00,OFFSTREET-GR,Zone 2
52935396,"=""OffStreet""",,"=""RT098B""",04/02/2026 13:45:00 PDT,04/02/2026 20:15:00 PDT,CC (External),Regular,N/A,$0.00,$0.00,$0.00,$0.00,$0.00,OFFSTREET-GR,Zone 9
52935384,"=""OffStreet""",,"=""RT098B""",04/02/2026 13:45:00 PDT,04/02/2026 20:15:00 PDT,CC (External),Regular,N/A,$0.00,$0.00,$0.00,$0.00,$0.00,OFFSTREET-GR,Zone 1
52935399,"=""OffStreet""",,"=""RT098B""",04/02/2026 13:45:00 PDT,04/02/2026 20:15:00 PDT,CC (External),Regular,N/A,$0.00,$0.00,$0.00,$0.00,$0.00,OFFSTREET-GR,Zone 8
52935380,"=""OffStreet""",,"=""RT098B""",04/02/2026 13:45:00 PDT,04/02/2026 20:15:00 PDT,CC (External),Regular,N/A,$0.00,$0.00,$0.00,$0.00,$0.00,OFFSTREET-GR,Zone 4
52935387,"=""OffStreet""",,"=""RT098B""",04/02/2026 13:45:00 PDT,04/02/2026 20:15:00 PDT,CC (External),Regular,N/A,$0.00,$0.00,$0.00,$0.00,$0.00,OFFSTREET-GR,Zone 11
768506240,"=""Honkmobile""",,"=""CWW5665""",04/02/2026 13:45:49 PDT,04/02/2026 16:45:00 PDT,CC (External),Regular,N/A,$0.00,$0.00,$0.00,$4.50,$4.50,Third Party,Zone 12
768506430,"=""Honkmobile""",,"=""XK088W""",04/02/2026 13:46:00 PDT,04/02/2026 16:46:00 PDT,CC (External),Regular,N/A,$0.00,$0.00,$0.00,$6.00,$6.00,Third Party,Zone 1
768506450,"=""Honkmobile""",,"=""XD578D""",04/02/2026 13:46:02 PDT,04/02/2026 15:46:00 PDT,CC (External),Regular,N/A,$0.00,$0.00,$0.00,$4.50,$4.50,Third Party,Zone 5
768507050,"=""Honkmobile""",,"=""TM792A""",04/02/2026 13:46:48 PDT,04/02/2026 16:46:00 PDT,CC (External),Regular,N/A,$0.00,$0.00,$0.00,$8.00,$8.00,Third Party,Zone 4
768507180,"=""Honkmobile""",,"=""VH228V""",04/02/2026 13:47:00 PDT,04/02/2026 14:02:00 PDT,CC (External),Regular,N/A,$0.00,$0.00,$0.00,$0.00,$0.00,Third Party,Zone 5
768507260,"=""Honkmobile""",,"=""CTF3669""",04/02/2026 13:47:05 PDT,04/02/2026 16:47:00 PDT,CC (External),Regular,N/A,$0.00,$0.00,$0.00,$8.00,$8.00,Third Party,Zone 4
768507400,"=""Honkmobile""",,"=""KR699L""",04/02/2026 13:47:19 PDT,04/02/2026 16:47:00 PDT,CC (External),Regular,N/A,$0.00,$0.00,$0.00,$8.00,$8.00,Third Party,Zone 8
768507410,"=""Honkmobile""",,"=""CKT5424""",04/02/2026 13:47:20 PDT,04/02/2026 16:47:00 PDT,CC (External),Regular,N/A,$0.00,$0.00,$0.00,$6.00,$6.00,Third Party,Zone 1
768507650,"=""Honkmobile""",,"=""CGR0613""",04/02/2026 13:47:38 PDT,04/02/2026 15:02:00 PDT,CC (External),Regular,N/A,$0.00,$0.00,$0.00,$2.50,$2.50,Third Party,Zone 10
768507790,"=""Honkmobile""",,"=""XT629A""",04/02/2026 13:47:51 PDT,04/02/2026 16:47:00 PDT,CC (External),Regular,N/A,$0.00,$0.00,$0.00,$8.00,$8.00,Third Party,Zone 8
768507870,"=""Honkmobile""",,"=""VP7956""",04/02/2026 13:48:01 PDT,04/02/2026 16:48:00 PDT,CC (External),Regular,N/A,$0.00,$0.00,$0.00,$7.00,$7.00,Third Party,Zone 2
768508400,"=""Honkmobile""",,"=""XT059B""",04/02/2026 13:48:30 PDT,04/02/2026 16:48:00 PDT,CC (External),Regular,N/A,$0.00,$0.00,$0.00,$6.00,$6.00,Third Party,Zone 1
00038808,"=""UNC Mackay""",,"=""113VCM""",04/02/2026 13:48:30 PDT,04/02/2026 14:48:30 PDT,CC (External),Regular,N/A,$0.00,$0.00,$0.00,$2.50,$2.50,Third Party,Zone 10
768508550,"=""Honkmobile""",,"=""A848HX""",04/02/2026 13:48:38 PDT,04/02/2026 16:03:00 PDT,CC (External),Regular,N/A,$0.00,$0.00,$0.00,$4.50,$4.50,Third Party,Zone 5
768509170,"=""Honkmobile""",,"=""CHM3448""",04/02/2026 13:49:25 PDT,04/02/2026 16:04:00 PDT,CC (External),Regular,N/A,$0.00,$0.00,$0.00,$4.50,$4.50,Third Party,Zone 5
768509500,"=""Honkmobile""",,"=""KD109P""",04/02/2026 13:49:50 PDT,04/02/2026 15:04:00 PDT,CC (External),Regular,N/A,$0.00,$0.00,$0.00,$2.50,$2.50,Third Party,Zone 10
768507020,"=""Honkmobile""",,"=""A713PS""",04/02/2026 13:50:01 PDT,04/02/2026 15:50:00 PDT,CC (External),Regular,N/A,$0.00,$0.00,$0.00,$4.50,$4.50,Third Party,Zone 5
00038809,"=""UNC Mackay""",,"=""SJ355M""",04/02/2026 13:50:01 PDT,04/02/2026 15:50:01 PDT,CC (External),Regular,N/A,$0.00,$0.00,$0.00,$4.50,$4.50,Third Party,Zone 5
768509790,"=""Honkmobile""",,"=""TS705F""",04/02/2026 13:50:05 PDT,04/03/2026 00:00:00 PDT,CC (External),Regular,N/A,$0.00,$0.00,$0.00,$10.00,$10.00,Third Party,Zone 8
768510040,"=""Honkmobile""",,"=""CKK5640""",04/02/2026 13:50:35 PDT,04/02/2026 16:05:00 PDT,CC (External),Regular,N/A,$0.00,$0.00,$0.00,$4.50,$4.50,Third Party,Zone 5
768510080,"=""Honkmobile""",,"=""SF786H""",04/02/2026 13:50:37 PDT,04/02/2026 16:50:00 PDT,CC (External),Regular,N/A,$0.00,$0.00,$0.00,$8.00,$8.00,Third Party,Zone 4
768510110,"=""Honkmobile""",,"=""PG248L""",04/02/2026 13:50:39 PDT,04/02/2026 16:50:00 PDT,CC (External),Regular,N/A,$0.00,$0.00,$0.00,$6.00,$6.00,Third Party,Zone 1
768510310,"=""Honkmobile""",,"=""KYV779""",04/02/2026 13:50:55 PDT,04/02/2026 15:50:00 PDT,CC (External),Regular,N/A,$0.00,$0.00,$0.00,$4.50,$4.50,Third Party,Zone 5
00038811,"=""UNC Mackay""",,"=""HJ682K""",04/02/2026 13:51:04 PDT,04/02/2026 15:51:04 PDT,CC (External),Regular,N/A,$0.00,$0.00,$0.00,$5.00,$5.00,Third Party,Zone 10
00038810,"=""UNC Mackay""",,"=""SG790B""",04/02/2026 13:51:07 PDT,04/02/2026 16:51:07 PDT,CC (External),Regular,N/A,$0.00,$0.00,$0.00,$8.00,$8.00,Third Party,Zone 4
768510480,"=""Honkmobile""",,"=""BYZ6868""",04/02/2026 13:51:07 PDT,04/02/2026 16:06:00 PDT,CC (External),Regular,N/A,$0.00,$0.00,$0.00,$4.50,$4.50,Third Party,Zone 10
768510520,"=""Honkmobile""",,"=""A663DS""",04/02/2026 13:51:09 PDT,04/02/2026 16:06:00 PDT,CC (External),Regular,N/A,$0.00,$0.00,$0.00,$4.50,$4.50,Third Party,Zone 3
768511240,"=""Honkmobile""",,"=""PN593P""",04/02/2026 13:51:51 PDT,04/02/2026 14:06:00 PDT,CC (External),Regular,N/A,$0.00,$0.00,$0.00,$0.00,$0.00,Third Party,Zone 5
768511530,"=""Honkmobile""",,"=""RYJ909""",04/02/2026 13:52:08 PDT,04/02/2026 16:07:00 PDT,CC (External),Regular,N/A,$0.00,$0.00,$0.00,$4.50,$4.50,Third Party,Zone 10
768511750,"=""Honkmobile""",,"=""KE080X""",04/02/2026 13:52:25 PDT,04/02/2026 16:52:00 PDT,CC (External),Regular,N/A,$0.00,$0.00,$0.00,$8.00,$8.00,Third Party,Zone 7
768511870,"=""Honkmobile""",,"=""XS324X""",04/02/2026 13:52:38 PDT,04/02/2026 15:07:00 PDT,CC (External),Regular,N/A,$0.00,$0.00,$0.00,$2.50,$2.50,Third Party,Zone 5
768512060,"=""Honkmobile""",,"=""XK377X""",04/02/2026 13:52:51 PDT,04/02/2026 16:52:00 PDT,CC (External),Regular,N/A,$0.00,$0.00,$0.00,$6.00,$6.00,Third Party,Zone 1
768512290,"=""Honkmobile""",,"=""CWN2053""",04/02/2026 13:53:06 PDT,04/02/2026 15:08:00 PDT,CC (External),Regular,N/A,$0.00,$0.00,$0.00,$2.50,$2.50,Third Party,Zone 5
768512470,"=""Honkmobile""",,"=""CTS1323""",04/02/2026 13:53:10 PDT,04/03/2026 00:00:00 PDT,CC (External),Regular,N/A,$0.00,$0.00,$0.00,$10.00,$10.00,Third Party,Zone 7
768512430,"=""Honkmobile""",,"=""WS566D""",04/02/2026 13:53:22 PDT,04/02/2026 15:08:00 PDT,CC (External),Regular,N/A,$0.00,$0.00,$0.00,$2.50,$2.50,Third Party,Zone 10
768512920,"=""Honkmobile""",,"=""VA360E""",04/02/2026 13:53:55 PDT,04/02/2026 16:53:00 PDT,CC (External),Regular,N/A,$0.00,$0.00,$0.00,$8.00,$8.00,Third Party,Zone 7
768512940,"=""Honkmobile""",,"=""MS913X""",04/02/2026 13:53:56 PDT,04/02/2026 16:53:00 PDT,CC (External),Regular,N/A,$0.00,$0.00,$0.00,$8.00,$8.00,Third Party,Zone 7
768513050,"=""Honkmobile""",,"=""RH168T""",04/02/2026 13:54:02 PDT,04/02/2026 15:09:00 PDT,CC (External),Regular,N/A,$0.00,$0.00,$0.00,$2.50,$2.50,Third Party,Zone 5
768513130,"=""Honkmobile""",,"=""VT894L""",04/02/2026 13:54:06 PDT,04/02/2026 16:54:00 PDT,CC (External),Regular,N/A,$0.00,$0.00,$0.00,$6.00,$6.00,Third Party,Zone 1
00038812,"=""UNC Mackay""",,"=""VS77OS""",04/02/2026 13:54:09 PDT,04/02/2026 14:54:09 PDT,CC (External),Regular,N/A,$0.00,$0.00,$0.00,$2.50,$2.50,Third Party,Zone 10
768513200,"=""Honkmobile""",,"=""VR551W""",04/02/2026 13:54:14 PDT,04/02/2026 16:54:00 PDT,CC (External),Regular,N/A,$0.00,$0.00,$0.00,$8.00,$8.00,Third Party,Zone 7
